0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,A,0,A
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,B,0,B
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
0,C,0,C
